1548169200000,4615256,2556430,1075606,210774,47918,22684
1548255600000,4624329,2559582,1082167,211172,47976,22727
1548342000000,4631741,2563081,1085470,211320,48070,22768
1548428400000,4637454,2567546,1088127,211458,48164,22818
1548514800000,4651389,2585740,1095523,211528,48194,22877
1548601200000,4667520,2603305,1101097,212531,48271,22928
1548687600000,4674200,2613440,1103153,212683,48372,22966
1548774000000,4678706,2621924,1104315,212772,48398,22996
1548860400000,4682839,2629227,1105613,213802,48524,23039
1548946800000,4687234,2636112,1111343,214087,48689,23080
1549033200000,4692315,2667512,1113580,214084,48751,23134
1549119600000,4697228,2697447,1114527,214521,48931,23271
1549206000000,4702459,2735561,1115582,215131,49069,23342
1549292400000,4704428,2752048,1121135,215453,49133,23359
1549378800000,4707632,2767241,1128218,215657,49252,23414
1549465200000,4711063,2791097,1128660,215770,49369,23484
1549551600000,4714932,2824400,1128690,216758,49507,23532
1549638000000,4719098,2849190,1129328,217737,49656,23612
1549724400000,4723647,2857327,1134719,217814,49754,23675
1549810800000,4729767,2863692,1135272,217931,49783,23721
1549897200000,4739453,2869237,1136086,218811,49953,23753
1549983600000,4745945,2873294,1136901,220367,50014,23795
1550070000000,4752587,2876042,1139625,220574,50124,23840
1550156400000,4766730,2878832,1142128,220592,50180,23903
1550242800000,4774548,2881487,1142995,221286,50313,23991
1550329200000,4779835,2884215,1144335,221908,50439,24040
1550415600000,4784366,2886908,1145643,222311,50571,24101
1550502000000,4788893,2893701,1146612,222938,50676,24147
1550588400000,4794441,2897990,1147468,223842,50784,24200
1550674800000,4797990,2899768,1148194,223787,50862,24245
1550761200000,4801377,2902104,1149748,224155,50931,24283
1550847600000,4805073,2904105,1151018,224497,51018,24311
1550934000000,4809584,2906421,1152272,224968,51094,24375
1551020400000,4814129,2908634,1153591,225560,51231,24437
1551106800000,4816223,2910277,1154640,225794,51265,24483
1551193200000,4818122,2911483,1155504,226373,51324,24527
1551279600000,4819907,2912754,1156237,226642,51420,24558
1551366000000,4821632,2914198,1158115,226755,51464,24581
1551452400000,4823407,2915567,1165476,226734,51519,24615
1551538800000,4826542,2917641,1168669,227015,51650,24667
1551625200000,4829461,2919418,1169152,227700,51764,24690
1551711600000,4831058,2920783,1169622,228240,51816,24724
1551798000000,4832551,2921939,1170035,228701,51964,24747
1551884400000,4833434,2923157,1172837,229143,52043,24776
1551970800000,4834716,2924294,1175997,229464,52094,24805
1552057200000,4836409,2925506,1177968,229830,52223,24904
1552143600000,4839792,2927114,1179471,230153,52277,24946
1552230000000,4842791,2929087,1181033,230524,52387,24977
1552316400000,4844342,2930140,1182102,230739,52419,24984
1552402800000,4845715,2931474,1182981,231012,52451,25014
1552489200000,4847181,2932873,1183492,231486,52542,25039
1552575600000,4848399,2934272,1183973,231529,52587,25071
1552662000000,4852569,2935583,1184555,231448,52712,25109
1552748400000,4858543,2937246,1185013,231437,52819,25173
1552834800000,4864136,2938769,1185571,231538,52906,25235
1552921200000,4866308,2939870,1186274,231724,52935,25255
1553007600000,4868180,2940871,1187345,232220,52985,25308
1553094000000,4869974,2941959,1188469,232598,53106,25333
1553180400000,4876844,2942950,1189196,232730,53257,25377
1553266800000,4893958,2944133,1189998,232820,53265,25433
1553353200000,4908932,2945829,1190979,232928,53381,25454
1553439600000,4919208,2947398,1192016,233354,53570,25517
1553526000000,4922661,2948722,1192808,233417,53634,25576
1553612400000,4925602,2950039,1193608,233448,53695,25635
1553698800000,4928318,2951422,1195060,233503,53756,25685
1553785200000,4934386,2952311,1196137,234595,53815,25711
1553871600000,4942112,2952899,1196365,234524,53874,25731
1553958000000,4952250,2954540,1196277,234852,53955,25780
1554044400000,4960346,2956020,1197303,235169,54105,25820
1554130800000,4962906,2958012,1198426,235110,54135,25842
1554217200000,4965320,2962920,1199464,235165,54185,25873
1554303600000,4967686,2967198,1200611,235208,54226,25898
1554390000000,4970952,2970411,1202129,235324,54430,25952
1554476400000,4976715,2973066,1203826,236347,54577,26005
1554562800000,4983727,2975350,1205304,236414,54720,26077
1554649200000,4990009,2977361,1206780,236930,54819,26148
1554735600000,4993687,2978630,1208002,237238,54904,26192
1554822000000,4996671,2979796,1208997,237447,55015,26230
1554908400000,4999127,2981593,1210231,238512,55085,26284
1554994800000,5009188,2983336,1213049,238798,55135,26335
1555081200000,5022473,2984499,1215076,239071,55267,26373
1555167600000,5036767,2986401,1217307,239745,55392,26445
1555254000000,5047286,2988104,1223234,241195,55528,26485
1555340400000,5052129,2989235,1242615,241315,55669,26530
1555426800000,5056451,2990668,1246805,241839,55757,26574
1555513200000,5059930,2992363,1247178,242525,55902,26620
1555599600000,5063349,2994636,1247735,242591,55944,26650
1555686000000,5067116,2997234,1248341,243095,56013,26717
1555772400000,5072661,3000222,1249270,243815,56163,26799
1555858800000,5078003,3002773,1250128,244275,56313,26844
1555945200000,5081326,3004526,1250486,244369,56375,26906
1556031600000,5084317,3006691,1250851,244758,56420,26955
1556118000000,5086997,3008655,1251221,245767,56519,27003
1556204400000,5089739,3010568,1251552,245956,56689,27038
1556290800000,5093082,3012153,1251970,246470,56728,27083
1556377200000,5097867,3014165,1252599,246614,56835,27131
1556463600000,5100746,3015865,1252932,246776,57012,27181
1556550000000,5106668,3017245,1253166,247109,57247,27209
1556636400000,5114176,3018691,1253496,247280,57299,27255
1556722800000,5120680,3020422,1254350,249202,57389,27339
1556809200000,5129509,3022353,1255008,249572,57497,27389
1556895600000,5138756,3024324,1255653,249880,57551,27448
1556982000000,5145675,3026114,1256218,250399,57641,27504
1557068400000,5149992,3027970,1256598,251138,57745,27556
1557154800000,5158388,3029805,1256906,252076,57928,27598
1557241200000,5164299,3030941,1257278,252274,57986,27639
1557327600000,5168555,3032201,1257489,252489,58069,27698
1557414000000,5170048,3033349,1263653,252887,58107,27732
1557500400000,5174016,3034330,1263780,253629,58237,27774
1557586800000,5179319,3035796,1264170,253750,58318,27809
1557673200000,5184842,3037432,1264494,254236,58423,27864
1557759600000,5188731,3038517,1264690,254326,58477,27907
1557846000000,5193523,3039552,1264963,254424,58513,27959
1557932400000,5198243,3040538,1265072,254525,58639,28016
1558018800000,5202775,3047595,1265178,255453,58726,28051
1558105200000,5207271,3068214,1265392,255549,58855,28097
1558191600000,5213531,3083502,1267249,255812,58990,28168
1558278000000,5220499,3097524,1267969,257715,59093,28200
1558364400000,5224405,3116963,1268217,257822,59097,28246
1558450800000,5228493,3128286,1268446,257964,59156,28294
1558537200000,5232750,3140035,1268583,258175,59250,28315
1558623600000,5239111,3151163,1269190,258526,59347,28361
1558710000000,5249377,3162152,1269707,259193,59411,28392
1558796400000,5260060,3176180,1271742,259960,59507,28455
1558882800000,5269392,3186996,1274009,260214,59692,28522
1558969200000,5272841,3193474,1274976,260761,59789,28559
1559055600000,5276282,3200992,1275937,261657,59900,28610
1559142000000,5278956,3208921,1276589,262436,59994,28630
1559228400000,5280734,3225251,1277200,262443,60048,28708
1559314800000,5287848,3237893,1279276,262524,60205,28751
1559401200000,5298970,3241178,1282062,263354,60406,28843
1559487600000,5305095,3243740,1287581,263403,60516,28888
1559574000000,5307466,3244790,1287548,263449,60585,28991
1559660400000,5310062,3245788,1287533,263495,60712,29055
1559746800000,5312543,3247104,1290184,263887,60832,29083
1559833200000,5316082,3249380,1292129,264207,60951,29141
1559919600000,5320158,3252935,1294909,264465,61018,29195
1560006000000,5336944,3256324,1295982,264840,61086,29240
1560092400000,5348586,3263118,1297020,264867,61168,29294
1560178800000,5355249,3269824,1298987,265174,61245,29341
1560265200000,5359955,3274005,1299902,265264,61335,29385
1560351600000,5363593,3280460,1301658,265437,61416,29419
1560438000000,5366288,3287282,1305214,265496,61525,29435
1560524400000,5369623,3290693,1307659,265565,61629,29493
1560610800000,5374742,3294338,1309916,266618,61744,29525
1560697200000,5379303,3297425,1313719,267686,61818,29575
1560783600000,5382582,3300071,1315073,267913,61909,29604
1560870000000,5386085,3302739,1315437,268104,62032,29639
1560956400000,5394875,3305302,1315667,268219,62079,29697
1561042800000,5399907,3307710,1323743,268270,62152,29721
1561129200000,5407354,3310274,1330834,268311,62222,29781
1561215600000,5425088,3313846,1336323,268876,62303,29870
1561302000000,5433449,3317622,1338672,269420,62332,29939
1561388400000,5438389,3318696,1346763,269479,62364,29961
1561474800000,5444888,3321270,1348257,269540,62421,30030
1561561200000,5452895,3324949,1358485,269885,62518,30106
1561647600000,5455716,3327880,1363168,270135,62595,30142
1561734000000,5460257,3331047,1364604,270400,62692,30188
1561820400000,5473265,3337360,1368168,270855,62803,30279
1561906800000,5481316,3358068,1368661,271365,62860,30325
1561993200000,5487962,3369238,1369030,271471,62976,30373
1562079600000,5493505,3376494,1369478,272201,63034,30422
1562166000000,5498710,3380346,1370048,273711,63130,30491
1562252400000,5505042,3384205,1371079,274695,63210,30519
1562338800000,5509925,3389388,1371864,274847,63281,30568
1562425200000,5521981,3392852,1373037,275166,63431,30637
1562511600000,5536292,3406651,1374224,275385,63546,30699
1562598000000,5549411,3422128,1375308,275605,63707,30772
1562684400000,5559660,3427941,1375841,276213,63797,30838
1562770800000,5575267,3435264,1381287,277215,63929,30902
1562857200000,5585369,3452758,1385375,277957,64033,30954
1562943600000,5596228,3461528,1388263,278280,64133,31025
1563030000000,5611841,3468491,1391497,278562,64253,31078
1563116400000,5622118,3474469,1397359,278771,64348,31139
1563202800000,5630816,3479623,1402536,279386,64423,31193
1563289200000,5642159,3484615,1403269,279807,64544,31227
1563375600000,5655985,3490983,1407747,280173,64656,31298
1563462000000,5672867,3504909,1406802,280792,64589,31225
1563548400000,5683233,3513838,1410060,281023,64855,31293
1563634800000,5689317,3541583,1417394,281842,64920,31327
1563721200000,5696065,3572557,1422290,282046,65065,31387
1563807600000,5702693,3602637,1424747,282593,65211,31447
1563894000000,5708636,3627518,1432709,282672,65305,31529
1563980400000,5714060,3651723,1433202,283167,65473,31571
1564066800000,5719063,3675239,1437764,283596,65611,31626
1564153200000,5723718,3699403,1443894,284015,65647,31681
1564239600000,5733478,3727590,1452378,284240,65715,31742
1564326000000,5746623,3752626,1454533,285060,65895,31814
1564412400000,5755228,3776490,1455941,285842,65964,31858
1564498800000,5761938,3797685,1457124,285845,66120,31957
1564585200000,5768045,3820315,1458416,286885,66214,32019
1564671600000,5774460,3841674,1459785,287119,66373,32080
1564758000000,5782272,3864819,1461006,287716,66601,32156
1564844400000,5791686,4022885,1462171,288235,66651,32207
1564930800000,5799676,4058414,1464581,288694,66776,32248
1565017200000,5806995,4077938,1466690,288903,66940,32334
1565103600000,5815129,4110161,1468484,289287,67149,32414
1565190000000,5824106,4131226,1470363,289667,67364,32470
1565276400000,5831757,4137001,1471248,290786,67432,32545
1565362800000,5838491,4141395,1474527,293482,67546,32602
1565449200000,5850340,4145659,1474719,293997,67623,32656
1565535600000,5872198,4149970,1474961,294007,67772,32700
1565622000000,5892929,4153234,1475388,294669,67866,32792
1565708400000,5937141,4155156,1487482,294815,67966,32851
1565794800000,5989311,4157613,1487988,295044,68081,32904
1565881200000,6021325,4160130,1489346,295109,68168,32947
1565967600000,6044432,4163552,1491074,296733,68392,33008
1566054000000,6064907,4165784,1492166,297753,68521,33068
1566140400000,6083709,4168125,1491808,297722,68759,33121
1566226800000,6100876,4170446,1490388,297713,68837,33204
1566313200000,6115711,4172812,1489027,298008,68871,33237
1566399600000,6131297,4175294,1494291,299055,68951,33300
1566486000000,6150260,4177724,1494684,299840,69018,33357
1566572400000,6182065,4180816,1495040,299996,69153,33433
1566658800000,6212145,4183143,1495419,301547,69295,33539
1566745200000,6235475,4184891,1495713,301503,69428,33596
1566831600000,6253066,4187084,1496135,302062,69504,33642
1566918000000,6267797,4189262,1496560,303414,69611,33700
1567004400000,6283643,4191480,1496990,304866,69762,33777
1567090800000,6299614,4193943,1497447,305064,70016,33853
1567177200000,6326036,4196362,1498047,305702,70169,33910
1567263600000,6356053,4198390,1498609,306641,70203,33939
1567350000000,6373316,4199653,1498953,307337,70300,33994
1567436400000,6381892,4200344,1499191,307713,70317,34036
1567522800000,6390634,4201469,1511064,307811,70440,34070
1567609200000,6399148,4203328,1517141,307978,70479,34114
1567695600000,6409117,4204861,1525981,308181,70531,34159
1567782000000,6421075,4205895,1527539,308778,70667,34163
1567868400000,6440119,4208517,1527920,309242,70799,34227
1567954800000,6455821,4237230,1529028,310036,70905,34303
1568041200000,6463364,4253727,1529687,310151,70986,34366
1568127600000,6470801,4268863,1530038,310337,71048,34425
1568214000000,6477665,4273699,1529880,311459,71125,34461
1568300400000,6487911,4274838,1529987,312206,71214,34512
1568386800000,6510970,4276875,1530705,312992,71359,34581
1568473200000,6531440,4278575,1531331,313466,71451,34670
1568559600000,6547148,4287303,1531756,314186,71533,34723
1568646000000,6559418,4289832,1532377,314515,71666,34752
1568732400000,6571575,4291553,1532838,314807,71759,34787
1568818800000,6580823,4292676,1533056,315019,71798,34813
1568905200000,6589493,4293553,1533439,315746,71858,34870
1568991600000,6598611,4293982,1534019,315983,71969,34914
1569078000000,6615318,4295664,1534853,316245,72042,34976
1569164400000,6629627,4297011,1535409,316775,72119,35082
1569250800000,6636508,4297770,1535560,317078,72226,35124
1569337200000,6642642,4298575,1536148,317557,72256,35164
1569423600000,6648658,4299409,1537185,317685,72422,35210
1569510000000,6654645,4300139,1538029,318197,72473,35256
1569596400000,6662370,4301004,1538971,318263,72525,35305
1569682800000,6671609,4301838,1540147,318536,72664,35343
1569769200000,6679343,4303131,1540473,318858,72763,35383
1569855600000,6690531,4305041,1541082,319679,72891,35435
1569942000000,6703799,4311103,1548758,320385,72986,35524
1570028400000,6732787,4317525,1549129,321531,73169,35562
1570114800000,6760098,4322145,1549538,322023,73358,35648
1570201200000,6781623,4325640,1549907,322435,73550,35716
1570287600000,6797790,4328912,1550260,322555,73667,35811
1570374000000,6815600,4331851,1550626,323089,73773,35902
1570460400000,6828765,4334076,1551017,323707,73849,35968
1570546800000,6836086,4335087,1551315,323849,73984,36001
1570633200000,6840502,4335835,1551471,324150,74008,36050
1570719600000,6846333,4336834,1552431,324485,74100,36102
1570806000000,6851239,4337164,1553091,324813,74203,36141
1570892400000,6867119,4337710,1554495,325900,74318,36208
1570978800000,6879886,4345670,1556380,326510,74468,36290
1571065200000,6885388,4353656,1557336,326758,74618,36318
1571151600000,6890657,4360074,1558197,326985,74648,36347
1571238000000,6895687,4366992,1559113,327473,74736,36399
1571324400000,6900741,4372233,1559965,328104,74754,36452
1571410800000,6907382,4377653,1561051,328457,74882,36502
1571497200000,6920845,4387283,1563841,328687,75105,36548
1571583600000,6931620,4398243,1567278,329088,75233,36606
1571670000000,6937375,4406152,1566741,329249,75416,36652
1571756400000,6943208,4412685,1566226,329304,75540,36703
1571842800000,6948450,4418482,1565748,329483,75636,36734
1571929200000,6955853,4424654,1565266,330006,75762,36766
1572015600000,6965932,4431697,1564681,330368,75914,36825
1572102000000,6978906,4439652,1564006,330767,76009,36885
1572188400000,6990269,4449138,1563277,330957,76238,36931
1572274800000,6995260,4456326,1562788,331159,76306,36949
1572361200000,6998689,4463296,1563485,331741,76360,36996
1572447600000,7005329,4469763,1564991,332169,76450,37046
1572534000000,7012015,4474867,1580061,332674,76475,37110
1572620400000,7022910,4479802,1584528,333162,76634,37156
1572706800000,7041220,4488291,1585100,333409,76727,37220
1572793200000,7053435,4495186,1586310,333356,76887,37272
1572879600000,7059964,4500552,1587257,334022,76912,37317
1572966000000,7066579,4505925,1587510,334126,76960,37347
1573052400000,7072731,4507656,1587365,334140,77064,37392
1573138800000,7078838,4509643,1587213,334406,77130,37432
1573225200000,7093994,4513187,1587064,335158,77132,37448
1573311600000,7117576,4524135,1586921,335574,77224,37492
1573398000000,7132966,4530471,1589175,335787,77297,37574
1573484400000,7139669,4532212,1599656,336704,77416,37616
1573570800000,7147023,4534492,1599852,338176,77592,37693
1573657200000,7153883,4536571,1600001,339150,77673,37729
1573743600000,7160459,4538711,1600163,339526,77763,37755
1573830000000,7171420,4541591,1600192,340024,77816,37795
1573916400000,7188146,4546319,1600852,340262,77950,37879
1574002800000,7201296,4549357,1597097,340472,78035,37950
1574089200000,7206414,4551263,1591849,340960,78180,37965
1574175600000,7210593,4552997,1589944,341688,78291,38055
1574262000000,7214853,4554854,1588466,342338,78402,38123
1574348400000,7219260,4556573,1586508,342663,78491,38164
1574434800000,7225988,4558901,1585795,343208,78543,38220
1574521200000,7239379,4562217,1585236,343516,78673,38288
1574607600000,7251485,4565334,1587206,343617,78865,38344
1574694000000,7256977,4567140,1588055,343738,78933,38403
1574780400000,7261854,4568995,1588549,344167,79002,38456
1574866800000,7267019,4570776,1603333,344240,79111,38481
1574953200000,7271723,4572611,1603499,345130,79206,38551
1575039600000,7278456,4575368,1603457,345289,79258,38594
1575126000000,7289453,4581208,1603746,345805,79434,38701
1575212400000,7298179,4585436,1604076,345799,79615,38751
1575298800000,7302323,4587551,1607165,345809,79729,38793
1575385200000,7305471,4590040,1614215,346062,79877,38844
1575471600000,7309426,4592405,1619278,346306,79974,38925
1575558000000,7313268,4594634,1627939,347381,80023,38978
1575644400000,7329395,4597524,1637514,347860,80165,39043
1575730800000,7352209,4602216,1638354,348047,80282,39132
1575817200000,7367176,4604787,1639125,348408,80414,39177
1575903600000,7373502,4610065,1639680,348585,80545,39208
1575990000000,7378204,4616990,1641209,349050,80731,39256
1576076400000,7381486,4624522,1643814,349991,80806,39283
1576162800000,7386547,4646912,1646188,351183,80861,39303
1576249200000,7392201,4654098,1648323,351813,80957,39395
1576335600000,7406038,4661995,1650273,353554,81064,39462
1576422000000,7418091,4670815,1650361,353834,81311,39537
1576508400000,7422277,4677668,1650670,354308,81356,39623
1576594800000,7425204,4685334,1651072,354253,81477,39690
1576681200000,7428901,4694726,1651447,354384,81601,39743
1576767600000,7432291,4701932,1651706,354524,81729,39790
1576854000000,7438002,4707646,1652109,355300,81788,39871
1576940400000,7449182,4714712,1655039,355827,81996,39928
1577026800000,7459301,4723803,1654802,356441,82146,39981
1577113200000,7462388,4729918,1654666,356993,82227,40017
1577199600000,7466405,4735980,1654296,357542,82306,40083
1577286000000,7477279,4743719,1654093,358167,82424,40099
1577372400000,7484947,4751036,1654262,358544,82526,40109
1577458800000,7495733,4757855,1655362,359125,82620,40190
1577545200000,7515077,4765301,1661777,360029,82692,40260
1577631600000,7530917,4774393,1666474,361107,82877,40345
1577718000000,7539948,4785833,1668696,361567,82951,40415
1577804400000,7549177,4792521,1672927,361641,82989,40491
1577890800000,7563349,4800946,1677916,361917,83104,40556
1577977200000,7572248,4807180,1681031,362927,83226,40614
1578063600000,7598187,4813365,1692437,363957,83350,40665
1578150000000,7623382,4820983,1694051,364679,83421,40763
1578236400000,7640109,4827467,1695466,365693,83518,40865
1578322800000,7649673,4834840,1697023,366202,83589,40898
1578409200000,7677266,4841393,1701644,366549,83734,40973
1578495600000,7689635,4846907,1709381,366924,83822,41051
1578582000000,7700936,4852375,1712393,367227,84007,41107
1578668400000,7721887,4860449,1714873,367511,84140,41171
1578754800000,7750384,4871178,1714996,368294,84307,41225
1578841200000,7770207,4882807,1715042,369576,84422,41313
1578927600000,7784843,4920265,1715071,370401,84511,41385
1579014000000,7799820,4956829,1715161,370953,84601,41418
1579100400000,7826006,5007293,1715221,371406,84689,41513
1579186800000,7863775,5051162,1717401,371551,84827,41557
1579273200000,7892942,5076755,1718983,372081,84941,41618
1579359600000,7931928,5087232,1726540,373239,85077,41661
1579446000000,7969151,5095933,1729732,373640,85224,41733
1579532400000,8008835,5104001,1730667,373755,85323,41790
1579618800000,8047618,5116405,1731453,374168,85404,41867
1579705200000,8075314,5126002,1731826,374930,85553,41921
1579791600000,8101278,5133161,1736680,374955,85635,42035
1579878000000,8120100,5138606,1743768,374852,85778,42131
