1547175600000,89,1678322,1661,184,669388,687,676,308295,327,1200,140774,165,17457,27313,29
1547262000000,89,1680283,2104,184,670192,822,676,309139,384,1205,140980,187,17496,27259,35
1547348400000,89,1695789,2746,184,670060,1007,675,309461,466,1217,140993,232,17509,27252,41
1547434800000,89,1698032,2394,184,670749,886,675,309571,387,1222,140914,182,17532,27250,34
1547521200000,89,1715816,1803,184,672303,807,675,309706,323,1228,140781,154,17547,27266,28
1547607600000,89,1717482,1817,184,672278,747,675,310133,324,1233,140950,165,17560,27194,29
1547694000000,89,1735605,20678,184,675897,3860,675,310537,334,1239,141014,166,17575,27265,29
1547780400000,89,1738872,3556,184,676600,974,675,310916,320,1245,140808,176,17587,27283,30
1547866800000,89,1741076,2228,184,679386,765,675,311521,355,1249,141101,188,17603,27268,32
1547953200000,89,1743611,2569,184,679865,876,675,311689,401,1256,141108,235,17627,27215,36
1548039600000,89,1741856,2405,184,680167,830,675,313224,401,1262,141129,224,17640,27243,34
1548126000000,89,1747765,2838,184,681501,900,675,312980,391,1268,141312,223,17653,27261,33
1548212400000,89,1759959,3958,184,682851,963,675,313137,399,1269,141475,221,17682,27285,33
1548298800000,89,1761740,2460,184,683650,909,675,314088,415,1274,141664,230,17696,27277,35
1548385200000,89,1746440,2710,184,674197,963,677,309537,395,1160,140550,184,15938,27580,21
1548471600000,89,1734741,4115,184,688443,1192,675,315338,428,1280,141756,216,17725,27291,33
1548558000000,89,1741723,7323,184,689226,1552,674,315732,462,1289,141868,254,17734,27270,33
1548644400000,89,1746391,4730,185,687893,1302,673,315827,482,1291,142190,253,17749,27271,35
1548730800000,89,1782013,2882,184,689916,1053,674,315474,422,1275,141771,242,17633,27309,34
1548817200000,89,1786095,3053,184,693690,1410,674,317353,513,1298,142424,309,17784,27491,41
1548903600000,89,1789096,3058,184,693201,1229,674,317835,443,1299,142934,244,17794,27333,35
1548990000000,88,1764697,2976,185,697310,1334,674,318040,454,1303,142846,266,17810,27346,36
1549076400000,88,1778000,3388,185,698109,1152,674,318518,481,1306,143007,246,17829,27326,32
1549162800000,88,1782596,4388,185,699241,1194,674,319052,509,1311,143100,267,18036,27346,41
1549249200000,88,1786206,3639,185,701274,1025,674,320325,503,1326,143123,259,18049,27345,40
1549335600000,87,1810197,3057,186,706565,803,674,319940,461,1331,143384,244,18075,27368,37
1549422000000,87,1808412,3001,186,706451,884,674,321071,481,1339,143627,264,18101,27366,42
1549508400000,87,1816233,3158,186,704908,883,674,321542,449,1344,143763,239,18129,27348,39
1549594800000,87,1819212,3170,186,712479,979,674,321988,421,1348,143862,233,18155,27354,38
1549681200000,87,1810720,4357,186,713764,1185,674,323090,469,1354,144117,263,18219,27358,45
1549767600000,87,1815023,4550,186,714226,1114,674,323688,428,1361,144141,261,18263,27353,42
1549854000000,87,1848641,3784,186,715487,1087,674,324289,445,1366,144275,252,18301,27355,42
1549940400000,87,1834933,3102,186,714642,1033,674,324669,437,1373,144306,257,18329,27295,40
1550026800000,87,1837817,2919,186,716542,1067,674,325542,443,1377,144369,254,18351,27319,40
1550113200000,86,1848739,2777,187,720902,1040,674,326134,419,1383,144605,264,18393,27303,41
1550199600000,86,1851827,3163,187,720169,985,674,326722,400,1390,144512,261,18423,27341,41
1550286000000,86,1869071,3419,187,721712,988,674,327141,413,1396,144792,251,18440,27344,40
1550372400000,86,1873115,3705,187,722462,889,674,326807,458,1400,145049,252,18467,27391,40
1550458800000,86,1847822,3811,187,723304,933,674,327344,427,1407,144994,247,18496,27350,40
1550545200000,86,1889229,3175,187,725481,978,674,328229,424,1416,145071,266,18527,27344,39
1550631600000,86,1854740,3265,187,726337,837,674,328503,406,1420,145401,228,18566,27372,36
1550718000000,86,1886375,2336,187,727685,731,674,328299,409,1421,145509,196,18589,27360,32
1550804400000,86,1888548,2093,187,728335,807,674,329300,384,1427,145505,194,18621,27306,31
1550890800000,86,1890946,2286,187,728205,941,674,329587,452,1434,145666,215,18642,27345,34
1550977200000,86,1894309,3204,187,729209,1024,674,330689,499,1439,145677,252,18675,27305,39
1551063600000,86,1910454,3084,187,728282,770,674,331397,356,1444,145892,202,18707,27292,32
1551150000000,86,1909279,2744,187,730551,586,673,331715,286,1457,145837,163,18714,27281,26
1551236400000,86,1911473,2377,187,732073,690,674,331818,309,1460,145827,164,18723,27317,29
1551322800000,86,1915518,2000,187,732663,708,674,332052,330,1467,145728,172,18745,27320,28
1551409200000,86,1917766,2525,187,737833,743,674,332793,404,1470,145792,200,18757,27340,35
1551495600000,86,1919227,2200,187,738521,692,674,332956,321,1474,146034,171,18776,27313,28
1551582000000,86,1922415,3268,187,739551,1020,674,333446,441,1479,146048,233,18788,27302,38
1551668400000,86,1923612,2504,187,739456,901,674,333984,417,1482,146152,218,18814,27310,38
1551754800000,86,1925188,1711,187,739580,581,674,335138,287,1484,146329,152,18825,27369,26
1551841200000,86,1927579,1800,187,738409,618,674,335289,303,1490,146262,155,18849,27328,28
1551927600000,86,1935073,1971,187,741392,599,674,335480,300,1494,146354,149,18864,27304,27
1552014000000,86,1928299,1924,187,742595,596,674,335305,310,1499,146442,160,18878,27340,26
1552100400000,86,1913025,2881,186,740139,763,675,337204,354,1500,146709,196,18890,27480,31
1552186800000,86,1916836,4008,186,745008,1019,675,337381,429,1512,146738,256,18998,27385,42
1552273200000,86,1920156,3562,185,746337,828,676,337162,356,1515,146781,205,19007,27387,34
1552359600000,86,1948771,1939,185,747725,601,676,337857,278,1519,146983,157,19016,27454,27
1552446000000,86,1945972,2123,185,747026,591,676,338440,302,1522,146642,164,19027,27454,27
1552532400000,86,1946746,1844,185,747853,627,676,338286,309,1531,146521,168,19041,27386,30
1552618800000,86,1948382,1672,185,746324,739,676,338943,304,1533,146660,174,19061,27383,29
1552705200000,86,1930256,2627,185,747642,835,676,339491,382,1540,146873,205,19095,27366,35
1552791600000,86,1933619,3467,185,748207,1056,676,339534,438,1545,146990,260,19113,27367,43
1552878000000,86,1936212,2634,185,752449,804,676,339738,368,1550,147107,218,19143,27353,34
1552964400000,86,1960035,1631,185,750340,615,676,340253,311,1553,147334,171,19166,27344,28
1553050800000,86,1961511,1492,185,752116,636,676,341074,319,1557,147380,173,19192,27357,29
1553137200000,86,1969403,1629,185,750868,600,676,341156,305,1558,147462,169,19221,27413,29
1553223600000,86,1958437,1776,186,752234,654,675,340618,302,1562,147697,181,19248,27412,29
1553310000000,86,1932661,2245,186,753084,782,675,341342,396,1572,147356,224,19270,27374,37
1553396400000,86,1976732,3160,186,752827,1022,675,341828,522,1581,147571,296,19307,27313,44
1553482800000,86,1951162,2475,186,754477,761,675,342169,377,1583,147684,217,19317,27483,34
1553569200000,86,1952932,1900,186,757085,611,675,342701,332,1585,147869,205,19356,27517,32
1553655600000,86,1954621,1796,186,756807,698,675,343706,303,1590,147846,190,19380,27405,28
1553742000000,86,1968707,1938,186,758306,660,675,343483,309,1594,147983,190,19401,27392,28
1553828400000,86,1958333,1929,186,759662,646,675,344105,328,1601,148200,190,19418,27391,29
1553914800000,86,1960735,2434,186,757731,805,675,344309,413,1611,147980,239,19438,27368,37
1554001200000,86,1964107,3356,186,760618,984,675,344431,474,1614,148237,287,19477,27367,44
1554087600000,87,1968699,2855,185,758794,937,675,344943,406,1614,148577,233,19507,27425,37
1554174000000,87,1960119,2013,184,758621,619,676,346188,335,1618,148646,201,19536,27465,31
1554260400000,87,1984642,1755,184,759306,554,676,345635,287,1621,148822,167,19569,27518,28
1554346800000,87,1986698,2228,184,762427,577,676,345724,346,1628,148559,201,19594,27486,36
1554433200000,87,1983017,2948,184,761843,894,676,347248,486,1633,148821,265,19633,27398,43
1554519600000,87,1971098,3922,184,760499,1087,676,347564,540,1640,149022,290,19657,27382,45
1554606000000,87,2007931,4100,184,767400,1048,676,348467,494,1643,149234,282,19697,27411,45
1554692400000,87,2010945,2910,184,768102,880,676,349173,406,1646,149374,222,19714,27433,37
1554778800000,87,2012946,1968,184,770248,588,676,349033,334,1646,149739,184,19744,27453,31
1554865200000,87,1973215,1949,184,767924,555,676,349972,313,1649,149783,189,19780,27469,31
1554951600000,87,1975160,2018,184,771504,624,676,350434,359,1656,150003,200,19791,27456,33
1555038000000,87,2010062,2158,184,772338,688,676,350352,390,1658,150245,200,19814,27457,33
1555124400000,87,2005770,2845,184,769550,791,676,350756,494,1660,150557,228,19855,27477,39
1555210800000,87,2024404,3937,184,771267,1038,676,351115,677,1666,150523,296,19894,27452,47
1555297200000,86,2036576,3620,185,776632,907,676,352100,516,1672,150797,225,19926,27416,37
1555383600000,86,2038990,2514,185,779513,755,676,352433,417,1679,150813,186,19947,27465,30
1555470000000,86,2040957,2005,185,780160,709,676,353633,398,1679,150964,179,19974,27480,30
1555556400000,86,2042981,2078,185,778220,820,676,355057,420,1687,151111,185,19992,27496,31
1555642800000,86,2045276,2330,185,781094,871,676,354667,459,1694,150951,209,20020,27456,35
1555729200000,86,2050407,3347,185,781660,955,676,355063,571,1699,151121,255,20046,27445,42
1555815600000,86,2054762,4221,185,782726,1056,676,356135,657,1708,151429,302,20072,27474,49
1555902000000,86,2057881,2988,185,783876,839,676,357012,506,1714,151531,232,20104,27461,38
1555988400000,86,2056152,2462,185,783476,673,676,357073,401,1718,151662,192,20131,27486,31
1556074800000,86,2058624,2455,185,785067,622,675,357698,363,1721,151623,182,20160,27546,30
1556161200000,86,2060550,1962,185,785005,535,675,358263,350,1728,151856,170,20175,27522,26
1556247600000,86,2062597,2096,185,786220,666,675,358311,371,1735,151799,211,20199,27563,33
1556334000000,86,2064960,2346,185,785585,913,675,359595,405,1739,151967,231,20236,27548,37
1556420400000,86,2067461,2516,185,786142,884,675,359643,425,1745,152228,229,20269,27561,35
1556506800000,86,2069339,1895,185,787765,625,675,360078,320,1750,152170,201,20289,27507,30
1556593200000,86,2070408,1926,185,792087,700,675,360108,329,1754,151970,204,20320,27491,31
1556679600000,86,2073240,2699,185,792739,935,675,360760,449,1762,152255,246,20358,27538,39
1556766000000,86,2054353,3750,185,793785,1198,675,361897,536,1765,152450,266,20391,27519,40
1556852400000,86,2049445,3340,185,792359,1176,674,362396,519,1770,152781,252,20420,27498,40
1556938800000,86,2053013,3319,185,796121,1125,674,362570,528,1777,152722,268,20457,27471,41
1557025200000,86,2055654,2481,185,797022,897,674,363445,449,1783,153093,235,20493,27506,34
1557111600000,86,2057834,2057,185,796547,818,674,363534,442,1785,153555,216,20529,27558,34
1557198000000,86,2092931,1640,185,796639,600,674,363733,348,1789,153505,172,20542,27564,28
1557284400000,86,2105503,1850,185,798822,645,674,364638,387,1792,153545,190,20582,27545,32
1557370800000,86,2107309,1761,185,799197,553,674,366000,376,1797,153727,177,20629,27562,31
1557457200000,85,2113844,1737,186,802359,663,673,365670,406,1807,153687,178,20657,27513,31
1557543600000,85,2115902,1925,186,804596,801,674,366491,459,1811,153688,193,20687,27517,32
1557630000000,85,2086843,3018,186,803981,1053,673,367033,633,1821,153992,302,20731,27463,48
1557716400000,85,2117237,2235,186,807379,988,673,367616,460,1828,153915,214,20761,27502,35
1557802800000,85,2119384,2129,186,808218,843,673,368355,396,1830,154195,176,20780,27522,30
1557889200000,85,2108603,2185,186,802336,798,673,368960,392,1835,154359,191,20814,27476,32
1557975600000,85,2124636,2196,186,810739,857,673,369329,406,1843,154220,203,20843,27478,32
1558062000000,85,2118836,1989,186,811724,983,673,370179,396,1850,154363,208,20868,27453,32
1558148400000,85,2121275,2389,186,812884,1133,673,371417,512,1853,154452,243,20893,27517,39
1558234800000,85,2141184,3621,186,810585,1319,673,371436,641,1860,154319,299,20939,27491,46
1558321200000,85,2148203,3630,187,813959,915,672,371866,486,1863,154750,216,20958,27527,35
1558407600000,85,2139776,1964,187,814634,662,672,372793,374,1865,155003,176,20988,27534,27
1558494000000,85,2143089,1861,187,814971,806,672,373331,396,1866,155054,181,21023,27527,29
1558580400000,86,2135062,2121,186,813768,768,672,372556,395,1867,155498,177,21058,27548,30
1558666800000,86,2137162,1955,186,813372,798,672,373703,381,1872,155325,173,21070,27568,30
1558753200000,86,2129248,2348,186,815468,906,673,373669,483,1876,155509,192,21101,27534,32
1558839600000,86,2129690,3436,186,816801,1327,672,373935,699,1880,155602,288,21148,27524,50
1558926000000,86,2146343,2768,186,816686,1103,673,375345,540,1886,155793,219,21176,27532,37
1559012400000,86,2152670,1924,186,816844,957,673,376081,434,1887,156038,172,21204,27577,30
1559098800000,86,2154607,1914,186,818247,939,673,376332,419,1889,156347,177,21229,27601,29
1559185200000,86,2155404,1700,186,816242,770,673,376790,420,1893,156326,172,21264,27549,31
1559271600000,86,2144471,1893,186,820072,764,673,377371,417,1898,156473,177,21293,27543,30
1559358000000,86,2146657,2042,186,819360,902,673,377474,492,1904,156281,203,21318,27553,34
1559444400000,86,2145472,2570,186,821950,920,673,377904,584,1908,156608,233,21351,27575,40
1559530800000,86,2161303,2010,186,821987,822,673,378511,478,1915,156247,191,21374,27561,33
1559617200000,86,2162877,1538,186,822674,656,673,379458,352,1916,156623,153,21412,27591,28
